id,name,pagerank
1835,"Patrik O. Hoyer",0.00014102521694089
1836,"Masa-aki Sato",4.0814350652698e-05
1837,"Shin Ishii",8.81955329588325e-05
1838,"Wim Wiegerinck",0.000123466679444625
1839,"Sen Song",0.000130966844067927
1840,"Kevin R. Wheeler",0.000114082271982723
1841,"Atam P. Dhawan",0.000114082271982723
1842,"Didier Herschkowitz",4.17788354313264e-05
1843,"Bal?zs K?gl",0.000205270048207529
1844,"Kenneth Zeger",7.7683363852549e-05
1845,"Bradley C. Love",7.52572493618429e-05
1846,"Egon C. Pasztor",3.41604540495497e-05
1847,"Shiro Ikeda",0.000108729278024956
1848,"John E. Hogden",6.75557751468048e-05
1849,"Pedro A. d. F. R. H?jen-S?rensen",8.82859235437031e-05
1850,"Oliver Landolt",0.000114082271982723
1851,"Steve Gyger",0.000114082271982723
1852,"Uri Rokni",6.15248744099828e-05
1853,"Andrew Y. Ng",0.00136957296223645
1854,"Rembrandt Bakker",0.000103928213048133
1855,"Jaap C. Schouten",0.000103928213048133
1856,"Marc-Olivier Coppens",0.000103928213048133
1857,"Floris Takens",0.000103928213048133
1858,"Cor M. van den Bleek",0.000103928213048133
1859,"Shivakumar Vaithyanathan",0.000114082271982723
1860,"Byron Dom",0.000114082271982723
1861,"Panayiota Poirazi",3.97958153060838e-05
1862,"Tai Sing Lee",0.000154692054519951
1863,"Stella X. Yu",9.37773807141085e-05
1864,"Xavier Giannakopoulos",3.56679175725962e-05
1865,"Noam Slonim",0.000108522038516744
1866,"Sayan Mukherjee",0.000176837413410757
1867,"Hynek Hermansky",0.000154659250752402
1868,"Yuzuru Sato",7.70207690368309e-05
1869,"Elad Schneidman",0.000156657446899535
1870,"Idan Segev",5.03526002053371e-05
1871,"Xiaohui Xie",0.000193860228646015
1872,"David A. McAllester",0.000241271068667567
1873,"Miguel ?. Carreira-Perpi??n",0.000154096558982618
1874,"Claude Nadeau",8.45759311277665e-05
1875,"Holger Schoner",0.000116043282473984
1876,"Martin Stetter",0.000116043282473984
1877,"Ingo Schie?l",0.000116043282473984
1878,"Jennifer S. Lund",0.000116043282473983
1879,"Niall McLoughlin",0.000116043282473983
1880,"Olivier Chapelle",0.000464427117462928
1881,"Nevin Lianwen Zhang",6.07905072323436e-05
1882,"Andres C. Rodriguez",5.16922009360494e-05
1883,"K. Jarrod Millman",4.5385238850066e-05
1884,"Guy J. Brown",0.000198766438173899
1885,"Masashi Sugiyama",0.000745688275818394
1886,"Hidemitsu Ogawa",3.38249797455119e-05
1887,"Matthew J. Beal",0.000121618318283586
1888,"Jonathan Q. Li",0.000114082271982723
1889,"Andrew R. Barron",0.000114082271982723
1890,"Lars Schwabe",0.00016153535328891
1891,"Justinian P. Rosca",0.000114082271982723
1892,"Joseph ? Ruanaidh",0.000114082271982723
1893,"Alexander Jourjine",0.000114082271982723
1894,"Scott Rickard",0.000114082271982723
1895,"Rudolph van der Merwe",9.98333537921491e-05
1896,"Jessica D. Bayliss",4.29029383700423e-05
1897,"Dimitris Margaritis",3.5947543256655e-05
1898,"John R. Hershey",0.000168003490421722
1899,"David J. Crisp",4.57937832021289e-05
1900,"Shan Parfitt",6.03814224674922e-05
1901,"Tong Zhang",0.000694731434747949
1902,"Gennady S. Cymbalyuk",7.92391339078714e-05
1903,"Ronald L. Calabrese",7.92391339078714e-05
1904,"Dale Schuurmans",0.000797677428350002
1905,"Michael Schmitt",4.84317438103699e-05
1906,"C. W. H. Mace",4.71042847562852e-05
1907,"Lehel Csat?",0.000115293584980992
1908,"Ernest Fokou?",7.55637462965636e-05
1909,"Song Li",4.08250561533664e-05
1910,"Nicholas R. Howe",5.70054416670851e-05
1911,"Michael E. Leventon",5.70054416670851e-05
1912,"Jason Weston",0.000681400426464403
1913,"Tatsuto Murayama",0.000124905797481711
1914,"Renato Vicente",0.000106783754262913
1915,"Yuansong Liao",5.09820760682486e-05
1916,"Alfonso Renart",7.75019104340408e-05
1917,"Edmund T. Rolls",0.000149749437824925
1918,"Tobias Mann",7.99543667977018e-05
1919,"Rebecca Casta?o",7.99543667977018e-05
1920,"Barbara J. Wold",7.99543667977018e-05
1921,"Tim A. Hely",0.000102093577525087
1922,"Michael Zibulevsky",0.00024312459296724
1923,"Michael P. Weisend",0.000102093577525087
1924,"Parry Husbands",4.35884941134947e-05
1925,"Yee Whye Teh",0.000370014358763043
1926,"Kevin P. Murphy",0.000244749838345326
1927,"Pavel Laskov",0.000101584263490885
1928,"Edgar A. Brown",5.80695405667186e-05
1929,"Takashi Onoda",9.02567053517399e-05
1930,"Matthias Seeger",0.000191057498492502
1931,"Andrew D. Brown",4.53385761922021e-05
1932,"Yi Li",0.000129538696315932
1933,"Philip M. Long",0.0001201517745302
1934,"Dmitri B. Chklovskii",0.000219059481777428
1935,"Nebojsa Jojic",0.000472783097317604
1936,"Xiuwen Liu",6.53079660023961e-05
1937,"Craig T. Jin",0.000109321218629944
1938,"Anna Corderoy",8.63025994256948e-05
1939,"Simon Carlile",0.000109321218629944
1940,"Volker Roth",0.00028962646941495
1941,"Volker Steinhage",3.45347393007096e-05
1942,"Nigel Duffy",5.90133933048291e-05
1943,"Christophe Andrieu",7.71940288739269e-05
1944,"Zhiyong Yang",3.40875010083338e-05
1945,"Oliver B. Downs",6.24245932777507e-05
1946,"Ming-Hsuan Yang",0.000245739191443685
1947,"Narendra Ahuja",5.5798281896054e-05
1948,"Richard H. Wolniewicz",9.42128169942613e-05
1949,"David B. Grimes",0.00018252422723506
1950,"Eric Johnson",9.42128169942613e-05
1951,"Howard Kaushansky",9.42128169942613e-05
1952,"Martin J. Wainwright",0.000643151619021584
1953,"Josef Zihl",5.05917098645379e-05
1954,"Si Wu",0.000365248176705252
1955,"Paat Rusmevichientong",0.000102717466069535
1956,"Brian Sallans",3.40776568070905e-05
1957,"Mark Zlochin",0.000114082271982723
1958,"Peter N. Steinmetz",5.45883636777983e-05
1959,"Christian W. Eurich",0.000114082271982723
1960,"Stefan D. Wilke",0.000114082271982723
1961,"Helmut Schwegler",0.000114082271982723
1962,"Nicholas Roy",9.41355922748614e-05
1963,"Alexander Roitershtein",5.06949362098634e-05
1964,"Asa Ben-Hur",0.000191559246119403
1965,"John W. Fisher III",0.000255124120178994
1966,"Alexander T. Ihler",0.000225385180989312
1967,"Marcus R. Frean",5.91309893824212e-05
1968,"S. Sundararajan",5.74203470438629e-05
1969,"S. Sathiya Keerthi",8.46226119350908e-05
1970,"Sebastian Risau-Gusman",0.000114082271982723
1971,"Mirta B. Gordon",0.000114082271982723
1972,"Diane J. Litman",6.78008856582095e-05
1973,"Marilyn A. Walker",6.78008856582095e-05
1974,"Gerardina Hern?ndez",5.88509314895975e-05
1975,"Sham Kakade",9.62368475170778e-05
1976,"Mike Schuster",9.33863631227223e-05
1977,"Ton Weijters",0.000114082271982723
1978,"Antal van den Bosch",0.000114082271982723
1979,"Eric O. Postma",0.000114082271982723
1980,"Gianluca Donato",8.11846995952275e-05
1981,"Vijay R. Konda",4.22972924014272e-05
1982,"Gavin Smith",6.64209500912553e-05
1983,"Tony Robinson",0.000100395222838615
1984,"Stephen Piche",0.000112780488848453
1985,"Greg Martin",0.000112780488848453
1986,"Gene Boe",0.000112780488848453
1987,"Doug Johnson",0.000112780488848453
1988,"Mark Gerules",0.000112780488848453
1989,"Koby Crammer",0.00050593291369165
1990,"Zolt?n L. ?v?ri",4.24728058951334e-05
1991,"Penio S. Penev",2.28167374219788e-05
1992,"Richard H. R. Hahnloser",0.000110816371062614
1993,"George Saon",0.000114082271982723
1994,"Mukund Padmanabhan",0.000114082271982723
1995,"Simon Tong",3.44974514797045e-05
1996,"Mark A. Smith",8.07046372955601e-05
1997,"Karen L. Anderson",8.07046372955601e-05
1998,"Toniann Pitassi",3.40875010083338e-05
1999,"Liam Pedersen",5.78065085271013e-05
2000,"Dimitrios Apostolopoulos",5.78065085271013e-05
2001,"William Whittaker",0.000175544399004838
2002,"Ranit Aharonov-Barki",4.71285208234782e-05
2003,"Ilya Nemenman",8.35970784493533e-05
2004,"Angelo Arleo",0.000151113948637391
2005,"Fabrizio Smeraldi",8.81162037174758e-05
2006,"St?phane Hug",8.81162037174758e-05
2007,"Eiji Mizutani",8.48297250629398e-05
2008,"James Demmel",0.000127856725504733
2009,"Guy Mayraz",3.40776568070905e-05
2010,"Shai Ben-David",0.000211636839744173
2011,"Hans-Ulrich Simon",4.20730130939484e-05
2012,"Adrienne L. Fairhall",0.000117315164265544
2013,"Geoffrey D. Lewen",7.48086050523686e-05
2014,"Thomas Natschl?ger",0.000171123007809609
2015,"Relu Patrascu",7.63282129369621e-05
2016,"Jodi Moran",6.27958319422063e-05
2017,"Barbara Zenger",3.71844127478381e-05
2018,"Vasin Punyakanok",4.17439300158573e-05
2019,"Nando de Freitas",0.000337578522445804
2020,"Un-Min Bae",5.03553271753039e-05
2021,"Anders Jonsson",4.37878655047985e-05
2022,"Susanne Still",8.77054002545926e-05
2023,"Klaus Hepp",5.84095891097424e-05
2024,"D?rthe Malzahn",7.2122147554855e-05
2025,"Silvia Scarpetta",5.96989022774357e-05
2026,"Jianbo Shi",0.000206783961481263
2027,"Christian R. Shelton",0.000117874322030731
2028,"Jonathan S. Yedidia",0.000103667952108596
2029,"Jean-Ren? Duhamel",5.2179972861095e-05
2030,"Trausti T. Kristjansson",7.4256088148116e-05
2031,"Natalia Hernandez-Gardiol",4.05671786889117e-05
2032,"Sridhar Mahadevan",0.000257810260071761
2033,"Frank Dellaert",7.78126682454901e-05
2034,"Steven M. Seitz",7.78126682454901e-05
2035,"Charles E. Thorpe",7.78126682454901e-05
2036,"R?jean Ducharme",4.40133747762696e-05
2037,"Pascal Vincent",0.000398044341121049
2038,"Robert St-Aubin",8.09176256138076e-05
2039,"Jesse Hoey",8.09176256138076e-05
2040,"Craig Boutilier",0.000190615505105639
2041,"Jun Morimoto",7.5724532082257e-05
2042,"Szabolcs K?li",4.91754330787003e-05
2043,"Cynthia Archer",8.39323903453648e-05
2044,"Thomas L. Griffiths",0.000836093807929276
2045,"Alexander G. Gray",0.000415396063562717
2046,"Peter W. Glynn",3.8506128084349e-05
2047,"Massimiliano Pontil",0.000500935883767193
2048,"Thomas P. Minka",2.28167374219788e-05
2049,"Olivier Bousquet",0.0002142478577085
2050,"Fernando P?rez-Cruz",0.000276687061036886
2051,"Pedro Luis Alarc?n-Diana",9.28343382278688e-05
2052,"Angel Navia-V?zquez",9.28343382278688e-05
2053,"Antonio Art?s-Rodr?guez",9.28343382278688e-05
2054,"Scott Saobing Chen",0.000114082271982723
2055,"Ramesh A. Gopinath",0.000114082271982723
2056,"Erik B. Sudderth",0.000524957813934745
2057,"Alan S. Willsky",0.00048266751980532
2058,"Hidetoshi Nishimori",4.08250561533664e-05
2059,"Anitha Kannan",0.000117215928707903
2060,"Oren Shriki",6.15248744099828e-05
2061,"Igor V. Cadez",0.00014600421890586
2062,"Blaise Ag?era y Arcas",5.93486658335645e-05
2063,"Huma Lodhi",6.22252690430903e-05
2064,"Mark J. F. Gales",2.28167374219788e-05
2065,"Arno Sch?dl",4.70911825901591e-05
2066,"Carlotta Domeniconi",0.000126088332944655
2067,"Jing Peng",9.00701500588585e-05
2068,"Dimitrios Gunopulos",0.000126088332944655
2069,"Phil Sallee",8.31735754941764e-05
2070,"Ulrik Kjems",6.72171346972706e-05
2071,"Stephen C. Strother",6.72171346972706e-05
2072,"Carl van Vreeswijk",2.28167374219788e-05
2073,"Paul M. Hayton",6.17881656747684e-05
2074,"Paul Anuzis",6.17881656747684e-05
2075,"Bosco S. Tjan",2.28167374219788e-05
2076,"Vladimir Pavlovic",0.000169632962215522
2077,"James M. Rehg",0.000176992175440973
2078,"John MacCormick",0.000102263094933994
2079,"Naama Brenner",8.35888275880583e-05
2080,"In Jae Myung",9.88875883073633e-05
2081,"Mark A. Pitt",0.000230749487402305
2082,"Shaobo Zhang",9.88875883073634e-05
2083,"Vijay Balasubramanian",9.88875883073634e-05
2084,"Vladimir Koltchinskii",0.000149507370686934
2085,"Dmitriy Panchenko",7.73341979122434e-05
2086,"Predrag Neskovic",7.14382943373199e-05
2087,"Philip C. Davis",7.14382943373199e-05
2088,"J?rgen Tchorz",0.000114082271982723
2089,"Michael Kleinschmidt",0.000114082271982723
2090,"Birger Kollmeier",0.000114082271982723
2091,"David Hsu",0.000210292655033357
2092,"Miguel Figueroa",0.000195076116825835
2093,"Shie Mannor",0.000594972927878911
2094,"Alex Acero",0.000107893464174621
2095,"Li Deng",0.000235390215910298
2096,"Thomas Wachtler",9.87986558176176e-05
2097,"Robert A. Legenstein",0.000264052282611776
2098,"Hiroyuki Kurino",0.000114082271982723
2099,"M. Nakagawa",0.000114082271982723
2100,"Kang Wook Lee",0.000114082271982723
2101,"Tomonori Nakamura",0.000114082271982723
2102,"Yuusuke Yamada",0.000114082271982723
2103,"Ki Tae Park",0.000114082271982723
2104,"Mitsumasa Koyanagi",0.000114082271982723
2105,"Serge Belongie",0.000116220050930948
2106,"Martijn A. R. Leisink",4.02431871872031e-05
2107,"Jakob Carlstr?m",2.28167374219788e-05
2108,"Chiranjib Bhattacharyya",0.00051469181155755
2109,"Charles Dugas",0.000143351254085552
2110,"Fran?ois B?lisle",7.28798698345161e-05
2111,"Ren? Garcia",7.28798698345161e-05
2112,"Michele Covell",0.000114082271982723
2113,"David R. Musicant",5.26780873099418e-05
2114,"Martin Szummer",5.86843722665326e-05
2115,"Jonathan D. Nelson",3.62155319570173e-05
2116,"Milind R. Naphade",6.19290436352204e-05
2117,"Igor Kozintsev",6.19290436352204e-05
2118,"Thomas S. Huang",0.000193656621872381
2119,"Wei Lu",0.000114082271982723
2120,"Jagath C. Rajapakse",0.000114082271982723
2121,"Rafal Bogacz",0.000114082271982723
2122,"Malcolm W. Brown",0.000114082271982723
2123,"Christophe G. Giraud-Carrier",0.000114082271982723
2124,"Hedvig Sidenbladh",6.85857752543551e-05
2125,"Michael J. Black",0.000635048515779556
2126,"Jont B. Allen",3.45354119838705e-05
2127,"Gal Elidan",0.000216680778805661
2128,"Noam Lotner",5.92615513694377e-05
2129,"R. S. Busby",5.87728525184756e-05
2130,"Daniel Yarlett",0.000114082271982723
2131,"Michael Ramscar",0.000114082271982723
2132,"Dan Klein",0.000239577453436801
2133,"Christopher D. Manning",0.000378031249706078
2134,"Jaz S. Kandola",0.000102386020283505
2135,"Takashi Morie",0.000114082271982723
2136,"Tomohiro Matsuura",0.000114082271982723
2137,"Makoto Nagata",0.000114082271982723
2138,"Atsushi Iwata",0.000114082271982723
2139,"John Langford",0.000501008716501496
2140,"Vandi Verma",4.56270646199758e-05
2141,"Ronan Collobert",0.000168997445499973
2142,"William M. Campbell",0.000221698276300928
2143,"Carl E. Rasmussen",0.000356597005165706
2144,"Jesper Tegn?r",9.37773807141085e-05
2145,"?d?m Kepecs",0.000154692054519951
2146,"Qi Zhang",0.000114082271982723
2147,"Sally A. Goldman",0.000114082271982723
2148,"S. Parveen",0.000114082271982723
2149,"P. Green",0.000114082271982723
2150,"Mikhail Belkin",0.000408900115606349
2151,"F. Shafee",6.25852136884831e-05
2152,"O. Donchin",4.4313912100176e-05
2153,"Martijn Leisink",9.37773807141085e-05
2154,"Bert Kappen",0.000154692054519951
2155,"Stephen J. Hanson",0.000114082271982723
2156,"N. Matsumoto",0.000114082271982723
2157,"M. Okada",0.000114082271982723
2158,"A. D'avella",0.000114082271982723
2159,"M. C. Tresch",0.000114082271982723
2160,"E. J. Chichilnisky",0.00013263997169374
2161,"M?rio Figueiredo",0.000197378770233553
2162,"Aaron P. Shon",4.97969627775964e-05
2163,"Katya Scheinberg",0.000101404976286312
2164,"Oren Souroujon",4.2896080852761e-05
2165,"Pavel Kisilev",8.64487934250494e-05
2166,"Yehoshua Y. Zeevi",8.64487934250494e-05
2167,"H. Colonius",0.000114082271982723
2168,"A. Diederich",0.000114082271982723
2169,"Polina Golland",0.000189835882018931
2171,"Michael D. Colagrosso",0.000145495994472402
2172,"David E. Huber",5.47272222519881e-05
2173,"Hongyuan Zha",0.000439900935060876
2174,"Xiaofeng He",7.85606214541865e-05
2175,"Chris Ding",0.000135731503941247
2176,"Ming Gu",7.85606214541865e-05
2177,"Horst D. Simon",7.85606214541865e-05
2178,"Bob Rehder",2.28167374219788e-05
2179,"Antonino Casile",0.000114082271982723
2180,"Michele Rucci",0.000114082271982723
2181,"Martin A. Giese",4.24830953548608e-05
2182,"Yun Gao",8.81497220236562e-05
2183,"Shy Shoham",0.000144727315927026
2184,"Dieter Fox",0.000180814702382668
2185,"J. Wearden",9.37773807141085e-05
2186,"Yee W. Teh",0.000614193366132906
2187,"Max Welling",0.000705572742905308
2188,"Gleb Basalyga",4.12086536062997e-05
2189,"Michael Casey",3.97612472996133e-05
2190,"Peter Meinicke",0.00017505396349981
2191,"Tom Hartley",5.77514897495219e-05
2192,"Koji Tsuda",0.000155135779521105
2193,"Motoaki Kawanabe",0.000360071256833928
2194,"S?ren Sonnenburg",0.00022793661663005
2195,"Hyeyoung Park",5.87921114043119e-05
2196,"Tomoko Ozeki",5.87921114043119e-05
2197,"R?mer Rosales",0.000139550999962314
2198,"Stan Sclaroff",3.8845210608099e-05
2199,"Amir Globerson",0.000352494753791869
2200,"M. J. Anderson",8.12907855378485e-05
2201,"E. D. Young",8.12907855378485e-05
2202,"Israel Nelken",0.000126903527925263
2203,"Heiko Wersing",2.28167374219788e-05
2204,"R. Soto",5.87728525184756e-05
2205,"Aaron C. Courville",0.000326818070616589
2206,"Benjamin Blankertz",0.000307569146428085
2207,"Gabriel Curio",0.000158081964166914
2208,"Maoz Shamir",4.54107556431068e-05
2209,"Roman Genov",4.07236522936586e-05
2210,"Marzia Polito",7.96636700229769e-05
2211,"J. A. Beintema",7.18821446798171e-05
2212,"M. Lappe",7.18821446798171e-05
2213,"Alexander C. Berg",0.000200137882524582
2214,"Gert Lanckriet",6.46417705613872e-05
2215,"Laurent E. Ghaoui",0.00024399661979018
2216,"B. D. Wright",8.73735518118245e-05
2217,"Kamal Sen",8.73735518118245e-05
2218,"A. J. Doupe",8.73735518118245e-05
2219,"Steven Lemm",6.15525727776551e-05
2220,"Sanjoy Dasgupta",0.000345447812100251
2221,"Mark A. Paskin",8.67723392789546e-05
2222,"Guy Lebanon",0.000147048065527539
2223,"John D. Lafferty",0.00032168069383004
2224,"N. Smith",0.000114082271982723
2225,"Mark Gales",0.000114082271982723
2226,"Roland Vollgraf",8.89473372816229e-05
2227,"Mikio L. Braun",0.000103323846722197
2228,"T. Zhang",2.28167374219788e-05
2229,"Ji Zhu",0.000204290160385077
2230,"Jon M. Kleinberg",0.000150092210065899
2231,"Pedro Domingos",0.00026226347583437
2232,"Geoff Hulten",6.14791843594246e-05
2233,"Eran Segal",0.000116991347794428
2234,"Nando D. Freitas",0.000241308936908909
2235,"B. T. Backus",2.28167374219788e-05
2236,"Alberto Paccanaro",3.40776568070905e-05
2237,"Francis R. Bach",0.000593934572069601
2238,"David M. Blei",0.000680938544340761
2239,"Marcus Hutter",0.000114082271982723
2240,"Dimitris Achlioptas",8.90205866755243e-05
2241,"Frank Mcsherry",0.000110347361328119
2242,"Julian Eggert",0.000114082271982723
2243,"Berthold B?uml",0.000114082271982723
2244,"Wheeler Ruml",2.28167374219788e-05
2245,"Michael Collins",0.000201007201138068
2246,"S. Dasgupta",5.08265198016433e-05
2247,"Michael Kositsky",4.37878655047985e-05
2248,"David Jacobs",9.46699449882028e-05
2249,"Bas Rokers",9.46699449882028e-05
2250,"Assaf Gottlieb",3.63055327057962e-05
2251,"Gang Ji",7.01001292472105e-05
2252,"Frank C. Meinecke",4.9115898335267e-05
2253,"Giorgio A. Ascoli",0.000114082271982723
2254,"Alexei V. Samsonovich",0.000114082271982723
2255,"K. Yao",0.000114082271982723
2256,"S. Nakamura",0.000114082271982723
2257,"Stefan Harmeling",7.54723679206982e-05
2258,"Stephen J. Roberts",0.000273819315711767
2259,"Richard Hahnloser",5.99396018092894e-05
2260,"H. S. Seung",0.00030167860848885
2261,"Roni Khardon",0.000112101738959742
2262,"Rocco A. Servedio",0.000124311745239731
2263,"Christopher Williams",0.000343710729680342
2264,"Felix V. Agakov",0.000185169999317571
2265,"Stephen N. Felderhof",5.76827411892229e-05
2266,"Angela J. Yu",0.000259244710140319
2267,"K. Wong",0.000268718753034115
2268,"F. Li",4.10074954174471e-05
2269,"Florence D'alch?-buc",0.000100385209625077
2270,"Christophe Ambroise",6.44592120309505e-05
2271,"Bernd Heisele",8.05639379045501e-05
2272,"Thomas Serre",0.000200602831573265
2273,"Thomas Vetter",8.05639379045501e-05
2274,"Stuart N. Wrigley",6.26603123543312e-05
2275,"M. Schmitt",2.28167374219788e-05
2276,"Gregor Wenning",3.61781370011499e-05
2277,"Nicol? Cesa-bianchi",0.000288428634238198
2278,"Alex Conconi",6.38735377398765e-05
2279,"Toshihiko Yamasaki",3.98381604551787e-05
2280,"S. Raghavachari",9.37773807141085e-05
2281,"Thomas P. Trappenberg",8.8813357414132e-05
2282,"Simon M. Stringer",8.8813357414132e-05
2283,"Benjamin P. Hiles",7.12486313640826e-05
2284,"Hwajin Yang",7.12486313640826e-05
2285,"Anita C. Faul",5.30845451200822e-05
2286,"B. Zadrozny",2.28167374219788e-05
2287,"Robert Urbanczik",3.51430899551978e-05
2288,"A. Bofill",6.80500509761681e-05
2289,"D. P. Thompson",6.80500509761681e-05
2290,"Ralf Koetter",5.90967654607459e-05
2291,"Nemanja Petrovic",5.90967654607459e-05
2292,"Daniela Farias",4.38146176311762e-05
2293,"Benjamin V. Roy",0.000303238391410653
2294,"S. Narayanan",4.97897071686717e-05
2295,"Daniel Jurafsky",9.60101073582956e-05
2296,"Hiroshi Shimodaira",0.000114082271982723
2297,"Ken-ichi Noma",0.000114082271982723
2298,"Mitsuru Nakai",0.000114082271982723
2299,"Shigeki Sagayama",0.000114082271982723
2300,"J. Bi",6.26779856128671e-05
2301,"J. L. Shapiro",2.28167374219788e-05
2302,"Tilman Lange",7.71443764024305e-05
2303,"Auke J. Ijspeert",6.71455149277812e-05
2304,"Jun Nakanishi",6.71455149277812e-05
2305,"Vin D. Silva",3.43496852470916e-05
2306,"Aaron J. Gruber",0.000100548202793757
2307,"Ronen I. Brafman",0.000112712306909663
2308,"Moshe Tennenholtz",7.22978723670725e-05
2309,"Hanna Pasula",8.55692489444665e-05
2310,"Bhaskara Marthi",0.000179434157289915
2311,"Brian Milch",0.000137727832946898
2312,"Stuart J. Russell",0.000483343154265267
2313,"Ilya Shpitser",8.55692489444665e-05
2314,"Ehud Ben-reuven",3.26620342793273e-05
2315,"Mark Steyvers",0.000264399174895307
2316,"Anat Levin",6.64350213328138e-05
2317,"Assaf Zomet",9.55778628001965e-05
2318,"David Danks",0.000175230033387004
2319,"Mehryar Mohri",0.000584451710317602
2320,"Harald Steck",0.000157073298323715
2321,"Tommi S. Jaakkola",0.000372488999178084
2322,"Sachin S. Kajarekar",3.83501080197381e-05
2324,"David Poole",0.000115775212512388
2325,"Elzbieta Pekalska",0.000114082271982723
2326,"David M.J. Tax",0.000114082271982723
2327,"Robert Duin",0.000114082271982723
2328,"Eric P. Xing",0.000681145308297234
2329,"Masato Okada",0.000391110090170785
2330,"R. Carmona",0.000114082271982723
2331,"F. Jim?nez-garrido",0.000114082271982723
2332,"R. Dominguez-castro",0.000114082271982723
2333,"S. Espejo",0.000114082271982723
2334,"A. Rodriguez-v?zquez",0.000114082271982723
2335,"Xiaofeng Wang",5.85709238940713e-05
2336,"Tuomas Sandholm",0.000216644751407509
2337,"David Spiegelhalter",4.86763792767183e-05
2338,"John Winn",0.000230582272012599
2339,"Joaquin Qui?onero Candela",3.58467404802126e-05
2340,"Shinji Watanabe",7.63476445426518e-05
2341,"Yasuhiro Minami",7.63476445426518e-05
2342,"Atsushi Nakamura",7.63476445426518e-05
2343,"Anton Schwaighofer",0.000177009549049322
2344,"Peter Mayer",8.47165472079059e-05
2345,"Alexander K. Scheel",8.47165472079059e-05
2346,"Gerhard A. M?ller",8.47165472079059e-05
2347,"Bernd Fischer",0.000167300755354999
2348,"Johann Schumann",5.9879897978392e-05
2349,"Wray Buntine",0.000139048637793066
2350,"Simon Osindero",0.000127236650406571
2351,"W Wu",0.000115669348137244
2352,"M. J. Black",0.000115669348137244
2353,"Y. Gao",0.000115669348137244
2354,"M. Serruya",0.000115669348137244
2355,"A. Shaikhouni",0.000115669348137244
2356,"J. P. Donoghue",0.000115669348137244
2357,"Eleazar Eskin",0.00011470555340437
2358,"William S. Noble",0.000132121709412526
2359,"Christina S. Leslie",9.48041770267394e-05
2360,"Chen Yanover",4.86608483071837e-05
2361,"Leonid Taycher",5.7764728200913e-05
2362,"John Iii",5.7764728200913e-05
2363,"Chakra Chennubhotla",0.000114082271982723
2364,"Allan D. Jepson",0.000114082271982723
2365,"Jarmo Hurri",4.33329679339223e-05
2366,"Patrick J. Wolfe",0.000155792611349239
2367,"Simon J. Godsill",8.54212156961321e-05
2368,"Gert R. Lanckriet",0.000239458432885649
2369,"Alexandre R. Romariz",0.000114082271982723
2370,"Kelvin Wagner",0.000114082271982723
2371,"R. J. Vogelstein",0.00017743766903292
2372,"Francesco Tenore",0.000144813895982453
2373,"Ralf Philipp",0.000107013661460796
2374,"Miriam S. Adlerstein",0.000107013661460796
2375,"David H. Goldberg",0.000107013661460796
2376,"Finnegan Southey",5.82600641478207e-05
2377,"Ali Ghodsi",5.82600641478207e-05
2378,"Pascal Poupart",0.00039004054187061
2379,"Cheng S. Ong",5.66492956115752e-05
2380,"Sergey Kirshner",7.9157113532757e-05
2381,"Chandrika Kamath",7.9157113532757e-05
2382,"Clayton Scott",0.000235545508167246
2383,"Robert Nowak",0.000347133233630817
2384,"Rajesh P. Rao",0.000366889891428447
2385,"Matthias Bethge",0.000440244396426166
2386,"David Rotermund",5.45698547074047e-05
2387,"Joseph Keshet",0.000162886729284284
2388,"Khashayar Rohanimanesh",0.000141926217172044
2389,"Lavi Shpigelman",0.000173023193064921
2390,"Rony Paz",0.000102856285050766
2391,"Liam Paninski",0.00053108468818453
2392,"Ralf Schoknecht",0.000114082271982723
2393,"Artur Merke",0.000114082271982723
2394,"Alistair Bray",0.000114082271982723
2395,"Dominique Martinez",0.000114082271982723
2396,"David A. Ross",0.000118097123775708
2397,"Brian Taba",6.29069406642094e-05
2398,"Kwabena A. Boahen",0.000305561865959174
2399,"Julian Laub",8.28060300001328e-05
2400,"David R. Martin",5.45865190981591e-05
2401,"Charless C. Fowlkes",0.000120759268442329
2402,"B. Caputo",0.000114082271982723
2403,"Gy. Dork?",0.000114082271982723
2404,"Nathaniel D. Daw",0.000194976824550156
2405,"Gregory Shakhnarovich",0.000103486482656317
2406,"Glenn M. Fung",0.000127956206535417
2407,"Gil-jin Jang",3.54658069228322e-05
2408,"Melissa Dominguez",4.35045358672576e-05
2409,"James D. Park",3.67791821290311e-05
2410,"Adnan Darwiche",0.000278977894613987
2411,"Michael Ii",5.61837115433251e-05
2412,"Stuart Andrews",6.90377446655997e-05
2413,"Ioannis Tsochantaridis",5.35671181628931e-05
2414,"Malte Boegershausen",6.23016872764555e-05
2415,"Pascal Suter",6.23016872764555e-05
2416,"Rong Jin",0.000800826730819735
2417,"Marina Sokolova",6.59538560482661e-05
2418,"Nathalie Japkowicz",6.59538560482661e-05
2419,"John S. Shawe-taylor",0.000434163800212905
2420,"Seth Bridges",0.000122348147048441
2422,"Duane Q. Nykamp",2.28167374219788e-05
2423,"Nicholas P. Hughes",7.79987427584772e-05
2424,"Daniela D. Farias",0.000108862215621679
2425,"Shantanu Chakrabartty",9.89163443452607e-05
2426,"Alex Holub",6.53526519621615e-05
2427,"Gilles Laurent",6.53526519621615e-05
2428,"Bernd Porr",0.000213384447869899
